REF_AREA,Geographic area,INDICATOR,Indicator,SEX,Sex,EDUCATION_LEVEL,Education Level,WEALTH_QUINTILE,Wealth Quintile,RESIDENCE,Residence,UNIT_MEASURE,Unit of measure,UNIT_MULTIPLIER,Unit multiplier,SOURCE_LINK,SERIES_FOOTNOTE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation Status,DATA_SOURCE,OBS_CONF,Observation confidentaility,TIME_PERIOD_METHOD,Time period activity related to when the data are collected,COVERAGE_TIME,OBS_FOOTNOTE,FREQ_COLL,Time interval at which the source data are collected
BLZ,Belize,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2016,7.4000001,,,MICS 2015-16,,,,,,,0,Not Known
BLZ,Belize,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2016,38.400002,,,MICS 2015-16,,,,,,,0,Not Known
BLZ,Belize,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2016,24.1,,,MICS 2015-16,,,,,,,0,Not Known
BLZ,Belize,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2016,32.700001,,,MICS 2015-16,,,,,,,0,Not Known
BOL,Bolivia (Plurinational State of),ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2016,11.5795,,,Encuesta de DemografÃ­a y Salud (EDSA) 2016,,,,,,,,
BOL,Bolivia (Plurinational State of),ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2016,10.16909,,,Encuesta de DemografÃ­a y Salud (EDSA) 2016,,,,,,,,
BOL,Bolivia (Plurinational State of),ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2016,16.69396,,,Encuesta de DemografÃ­a y Salud (EDSA) 2016,,,,,,,,
BOL,Bolivia (Plurinational State of),ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2016,8.1271191,,,Encuesta de DemografÃ­a y Salud (EDSA) 2016,,,,,,,,
BOL,Bolivia (Plurinational State of),ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2016,10.83952,,,Encuesta de DemografÃ­a y Salud (EDSA) 2016,,,,,,,,
BRA,Brazil,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,7.26196,,,PNAD 2019,,,,,,,0,Not Known
BRA,Brazil,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,8.0348053,,,PNAD 2019,,,,,,,0,Not Known
BRA,Brazil,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2019,11.51258,,,PNAD 2019,,,,,,,0,Not Known
BRA,Brazil,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2019,8.1486893,,,PNAD 2019,,,,,,,0,Not Known
BRA,Brazil,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2019,7.1040101,,,PNAD 2019,,,,,,,0,Not Known
BRA,Brazil,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2019,3.556468,,,PNAD 2019,,,,,,,0,Not Known
BRA,Brazil,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2019,0.91689861,,,PNAD 2019,,,,,,,0,Not Known
BRA,Brazil,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2019,12.23177,,,PNAD 2019,,,,,,,0,Not Known
BRA,Brazil,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2019,6.7518229,,,PNAD 2019,,,,,,,0,Not Known
BRA,Brazil,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,7.6559439,,,PNAD 2019,,,,,,,0,Not Known
BRB,Barbados,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2012,1.279014,,,MICS 2012,,,,,,,0,Not Known
BRB,Barbados,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2012,0,,,MICS 2012,,,,,,,0,Not Known
BRB,Barbados,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2012,0,,,MICS 2012,,,,,,,0,Not Known
BRB,Barbados,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2012,0.91304523,,,MICS 2012,,,,,,,0,Not Known
BRB,Barbados,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2012,0,,,MICS 2012,,,,,,,0,Not Known
BRB,Barbados,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2012,1.039493,,,MICS 2012,,,,,,,0,Not Known
BRB,Barbados,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2012,0.74652803,,,MICS 2012,,,,,,,0,Not Known
BRB,Barbados,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2012,1.189525,,,MICS 2012,,,,,,,0,Not Known
BRB,Barbados,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2012,0.3447437,,,MICS 2012,,,,,,,0,Not Known
BRB,Barbados,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2012,0.62935549,,,MICS 2012,,,,,,,0,Not Known
BTN,Bhutan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2010,40.069839,,,MICS 2010,,,,,,,0,Not Known
BTN,Bhutan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2010,38.692711,,,MICS 2010,,,,,,,0,Not Known
BTN,Bhutan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2010,54.90464,,,MICS 2010,,,,,,,0,Not Known
BTN,Bhutan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2010,53.20245,,,MICS 2010,,,,,,,0,Not Known
BTN,Bhutan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2010,41.555981,,,MICS 2010,,,,,,,0,Not Known
BTN,Bhutan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2010,26.699579,,,MICS 2010,,,,,,,0,Not Known
BTN,Bhutan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2010,24.16198,,,MICS 2010,,,,,,,0,Not Known
BTN,Bhutan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2010,44.48481,,,MICS 2010,,,,,,,0,Not Known
BTN,Bhutan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2010,27.107361,,,MICS 2010,,,,,,,0,Not Known
BTN,Bhutan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2010,39.37796,,,MICS 2010,,,,,,,0,Not Known
BWA,Botswana,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,28,,,Botswana Demographic Survey 2017,,,,,,,0,Not Known
BWA,Botswana,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,36.299999,,,Botswana Demographic Survey 2017,,,,,,,0,Not Known
BWA,Botswana,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2017,46.099998,,,Botswana Demographic Survey 2017,,,,,,,0,Not Known
BWA,Botswana,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2017,25.799999,,,Botswana Demographic Survey 2017,,,,,,,0,Not Known
BWA,Botswana,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,32.299999,,,Botswana Demographic Survey 2017,,,,,,,0,Not Known
CAF,Central African Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,63.468071,,,MICS 2018-19,,,,,,,,
CAF,Central African Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,32.752522,,,MICS 2018-19,,,,,,,,
CAF,Central African Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2019,70.80423,,,MICS 2018-19,,,,,,,,
CAF,Central African Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2019,66.300873,,,MICS 2018-19,,,,,,,,
CAF,Central African Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2019,62.839729,,,MICS 2018-19,,,,,,,,
CAF,Central African Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2019,41.24696,,,MICS 2018-19,,,,,,,,
CAF,Central African Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2019,21.45896,,,MICS 2018-19,,,,,,,,
CAF,Central African Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2019,65.387421,,,MICS 2018-19,,,,,,,,
CAF,Central African Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2019,29.322809,,,MICS 2018-19,,,,,,,,
CAF,Central African Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,48.83979,,,MICS 2018-19,,,,,,,,
CHL,Chile,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,2.5999999,,,CASEN 2017,,,,,,,0,Not Known
CHL,Chile,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,2.5,,,CASEN 2017,,,,,,,0,Not Known
CHL,Chile,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2017,1.9,,,CASEN 2017,,,,,,,0,Not Known
CHL,Chile,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2017,2.5999999,,,CASEN 2017,,,,,,,0,Not Known
CHL,Chile,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,2.5,,,CASEN 2017,,,,,,,0,Not Known
CHN,China,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,12.7,,,National Population Sample Survey 2015,,,,,,,0,Not Known
CHN,China,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,15.8,,,National Population Sample Survey 2015,,,,,,,0,Not Known
CHN,China,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2015,18.5,,,National Population Sample Survey 2015,,,,,,,0,Not Known
CHN,China,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2015,10.2,,,National Population Sample Survey 2015,,,,,,,0,Not Known
CHN,China,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,14.4,,,National Population Sample Survey 2015,,,,,,,0,Not Known
CIV,Côte d'Ivoire,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2016,66.147743,,,MICS 2016,,,,,,,0,Not Known
CIV,Côte d'Ivoire,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2016,45.904381,,,MICS 2016,,,,,,,0,Not Known
CIV,Côte d'Ivoire,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2016,85.832771,,,MICS 2016,,,,,,,0,Not Known
CIV,Côte d'Ivoire,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2016,61.95607,,,MICS 2016,,,,,,,0,Not Known
CIV,Côte d'Ivoire,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2016,53.580601,,,MICS 2016,,,,,,,0,Not Known
CIV,Côte d'Ivoire,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2016,50.120838,,,MICS 2016,,,,,,,0,Not Known
CIV,Côte d'Ivoire,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2016,43.507198,,,MICS 2016,,,,,,,0,Not Known
CIV,Côte d'Ivoire,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2016,69.759109,,,MICS 2016,,,,,,,0,Not Known
CIV,Côte d'Ivoire,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2016,46.906761,,,MICS 2016,,,,,,,0,Not Known
CIV,Côte d'Ivoire,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2016,56.28688,,,MICS 2016,,,,,,,0,Not Known
CMR,Cameroon,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,48.626709,,,DHS 2018,,,,,,,0,Not Known
CMR,Cameroon,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,33.93964,,,DHS 2018,,,,,,,0,Not Known
CMR,Cameroon,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2018,61.35062,,,DHS 2018,,,,,,,0,Not Known
CMR,Cameroon,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2018,62.66328,,,DHS 2018,,,,,,,0,Not Known
CMR,Cameroon,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2018,42.754261,,,DHS 2018,,,,,,,0,Not Known
CMR,Cameroon,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2018,35.29987,,,DHS 2018,,,,,,,0,Not Known
CMR,Cameroon,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2018,16.94453,,,DHS 2018,,,,,,,0,Not Known
CMR,Cameroon,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2018,54.892231,,,DHS 2018,,,,,,,0,Not Known
CMR,Cameroon,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2018,31.117121,,,DHS 2018,,,,,,,0,Not Known
CMR,Cameroon,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,41.61478,,,DHS 2018,,,,,,,0,Not Known
COD,Democratic Republic of the Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,33.280991,,,MICS 2017-18,,,,,,,0,Not Known
COD,Democratic Republic of the Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,23.85088,,,MICS 2017-18,,,,,,,0,Not Known
COD,Democratic Republic of the Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2018,44.34034,,,MICS 2017-18,,,,,,,0,Not Known
COD,Democratic Republic of the Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2018,34.153141,,,MICS 2017-18,,,,,,,0,Not Known
COD,Democratic Republic of the Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2018,28.876671,,,MICS 2017-18,,,,,,,0,Not Known
COD,Democratic Republic of the Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2018,25.59656,,,MICS 2017-18,,,,,,,0,Not Known
COD,Democratic Republic of the Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2018,14.35384,,,MICS 2017-18,,,,,,,0,Not Known
COD,Democratic Republic of the Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2018,35.780861,,,MICS 2017-18,,,,,,,0,Not Known
COD,Democratic Republic of the Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2018,21.09939,,,MICS 2017-18,,,,,,,0,Not Known
COD,Democratic Republic of the Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,28.769291,,,MICS 2017-18,,,,,,,0,Not Known
COG,Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,30.803329,,,MICS 2014-15,,,,,,,0,Not Known
COG,Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,19.98819,,,MICS 2014-15,,,,,,,0,Not Known
COG,Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2015,51.65715,,,MICS 2014-15,,,,,,,0,Not Known
COG,Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2015,38.629929,,,MICS 2014-15,,,,,,,0,Not Known
COG,Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2015,21.3909,,,MICS 2014-15,,,,,,,0,Not Known
COG,Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2015,14.44769,,,MICS 2014-15,,,,,,,0,Not Known
COG,Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2015,11.18214,,,MICS 2014-15,,,,,,,0,Not Known
COG,Congo,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2015,41.241299,,,MICS 2014-15,,,,,,,0,Not Known
